YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_centroid_x,body_centroid_y,tail_centroid_x,tail_centroid_y,head_centroid_x,head_centroid_y,body_contour_area,error,execution_time,frame_width,frame_height
2020,12,31,18,9,59,414459,338,357,320,354,358,359,0.0025183882315318196,False,0.007687091827392578,424,472
2020,12,31,18,9,59,421765,339,357,320,355,359,356,0.00253337863767189,False,0.007274150848388672,424,472
2020,12,31,18,9,59,429399,339,357,321,355,359,356,0.0026058322673488967,False,0.007615089416503906,424,472
2020,12,31,18,9,59,436716,339,357,321,355,360,356,0.002525883434601855,False,0.007287263870239258,424,472
2020,12,31,18,9,59,444397,346,355,325,355,370,352,0.0027932123440997762,False,0.007659435272216797,424,472
2020,12,31,18,9,59,451713,353,355,332,359,376,351,0.002718260313399424,False,0.0072858333587646484,424,472
2020,12,31,18,9,59,459063,360,355,343,361,382,350,0.002373480972177806,False,0.007328033447265625,424,472
2020,12,31,18,9,59,465759,None,None,None,None,None,None,None,True,0.0066792964935302734,424,472
2020,12,31,18,9,59,473846,369,352,350,353,390,348,0.002955608410617205,False,0.00805044174194336,424,472
2020,12,31,18,9,59,481745,370,352,0,0,392,347,0.0029830908218740006,False,0.007866621017456055,424,472
2020,12,31,18,9,59,489074,371,351,0,0,393,342,0.0031080108730412535,False,0.007299184799194336,424,472
2020,12,31,18,9,59,496549,373,349,0,0,396,340,0.0032779021426287175,False,0.007451057434082031,424,472
2020,12,31,18,9,59,504943,374,347,0,0,397,335,0.0033628477774224497,False,0.008373260498046875,424,472
2020,12,31,18,9,59,512276,374,346,0,0,374,360,0.0032729053405820274,False,0.007302999496459961,424,472
2020,12,31,18,9,59,518704,None,None,None,None,None,None,None,True,0.006419658660888672,424,472
2020,12,31,18,9,59,526249,373,347,0,0,373,361,0.0030930204669011832,False,0.007498502731323242,424,472
2020,12,31,18,9,59,532736,None,None,None,None,None,None,None,True,0.006480693817138672,424,472
2020,12,31,18,9,59,538831,None,None,None,None,None,None,None,True,0.006056785583496094,424,472
2020,12,31,18,9,59,545294,None,None,None,None,None,None,None,True,0.006443500518798828,424,472
2020,12,31,18,9,59,552000,None,None,None,None,None,None,None,True,0.006690263748168945,424,472
2020,12,31,18,9,59,560018,372,350,0,0,392,349,0.002830688359449952,False,0.007971763610839844,424,472
2020,12,31,18,9,59,567778,372,351,0,0,392,354,0.002690777902142629,False,0.007738590240478516,424,472
2020,12,31,18,9,59,575206,374,352,355,354,392,357,0.002578349856092101,False,0.007398843765258789,424,472
2020,12,31,18,9,59,582890,375,353,0,0,388,367,0.002525883434601855,False,0.007659196853637695,424,472
2020,12,31,18,9,59,590903,376,353,0,0,392,364,0.002520886632555165,False,0.007989168167114258,424,472
2020,12,31,18,9,59,598130,None,None,None,None,None,None,None,True,0.007212400436401367,424,472
2020,12,31,18,9,59,605691,377,352,361,342,388,368,0.002455928205948193,False,0.0075261592864990234,424,472
2020,12,31,18,9,59,613356,377,352,364,341,389,368,0.0024584266069715382,False,0.007642030715942383,424,472
2020,12,31,18,9,59,620999,377,352,0,0,389,369,0.0025458706427886153,False,0.007616519927978516,424,472
2020,12,31,18,9,59,628307,378,353,0,0,392,371,0.0026857811000959384,False,0.00728297233581543,424,472
2020,12,31,18,9,59,636230,379,354,0,0,394,374,0.0029056403901503037,False,0.007903099060058594,424,472
2020,12,31,18,9,59,643606,375,354,0,0,388,368,0.0025283818356252,False,0.007344722747802734,424,472
2020,12,31,18,9,59,651613,374,354,0,0,386,369,0.0026108290693955868,False,0.007986783981323242,424,472
2020,12,31,18,9,59,659001,374,356,0,0,394,359,0.002840681963543332,False,0.007358074188232422,424,472
2020,12,31,18,9,59,666455,374,356,0,0,380,369,0.0030280620402942117,False,0.007385730743408203,424,472
2020,12,31,18,9,59,674552,375,355,0,0,378,368,0.003088023664854493,False,0.008073568344116211,424,472
2020,12,31,18,9,59,681910,375,352,0,0,376,367,0.0033878317876559,False,0.0073299407958984375,424,472
2020,12,31,18,9,59,689561,375,348,0,0,376,365,0.003512751838823153,False,0.0076274871826171875,424,472
2020,12,31,18,9,59,697493,376,343,0,0,366,365,0.00358520546850016,False,0.007904767990112305,424,472
2020,12,31,18,9,59,705137,378,339,0,0,373,362,0.0035327390470099138,False,0.0076198577880859375,424,472
2020,12,31,18,9,59,712692,379,335,0,0,376,360,0.003502758234729773,False,0.0075283050537109375,424,472
2020,12,31,18,9,59,720304,380,331,0,0,378,355,0.0034053205948193156,False,0.007600069046020508,424,472
2020,12,31,18,9,59,727871,379,328,0,0,379,352,0.003257914934441957,False,0.007529258728027344,424,472
2020,12,31,18,9,59,734100,None,None,None,None,None,None,None,True,0.00621342658996582,424,472
2020,12,31,18,9,59,740357,None,None,None,None,None,None,None,True,0.006231069564819336,424,472
2020,12,31,18,9,59,748009,379,326,0,0,384,345,0.002878157978893508,False,0.007617473602294922,424,472
2020,12,31,18,9,59,755616,379,326,0,0,384,345,0.002915633994243684,False,0.0075817108154296875,424,472
2020,12,31,18,9,59,763281,380,320,0,0,384,342,0.0032878957467220977,False,0.0076410770416259766,424,472
2020,12,31,18,9,59,770926,380,318,0,0,384,342,0.003462783818356252,False,0.007620573043823242,424,472
2020,12,31,18,9,59,778547,380,314,0,0,384,338,0.0036626559002238567,False,0.007594585418701172,424,472
2020,12,31,18,9,59,786162,381,306,0,0,386,332,0.0038700231851614966,False,0.007590770721435547,424,472
2020,12,31,18,9,59,792480,None,None,None,None,None,None,None,True,0.006306886672973633,424,472
2020,12,31,18,9,59,800023,382,287,0,0,385,311,0.003005576431084106,False,0.007500648498535156,424,472
2020,12,31,18,9,59,807644,382,276,385,299,381,250,0.0029780940198273105,False,0.007594108581542969,424,472
2020,12,31,18,9,59,815218,383,266,382,286,384,239,0.0032779021426287175,False,0.007548809051513672,424,472
2020,12,31,18,9,59,822750,383,255,382,276,383,229,0.003090522065877838,False,0.007506132125854492,424,472
2020,12,31,18,9,59,830271,383,244,383,268,383,216,0.003292892548768788,False,0.0074956417083740234,424,472
2020,12,31,18,9,59,837838,383,232,384,257,383,205,0.0032354293252318516,False,0.007544279098510742,424,472
2020,12,31,18,9,59,845439,383,220,0,0,385,246,0.0032754037416053727,False,0.007573127746582031,424,472
2020,12,31,18,9,59,852973,382,209,380,232,380,184,0.003242924528301887,False,0.007510662078857422,424,472
2020,12,31,18,9,59,860509,380,199,381,222,380,175,0.003217940518068436,False,0.007512807846069336,424,472
2020,12,31,18,9,59,868081,380,191,379,211,381,167,0.0031279980812280142,False,0.007546901702880859,424,472
2020,12,31,18,9,59,875602,381,183,381,203,379,158,0.003202950111928366,False,0.007493495941162109,424,472
2020,12,31,18,9,59,883272,380,175,380,196,379,151,0.0031479852894147745,False,0.007645130157470703,424,472
2020,12,31,18,9,59,890807,379,168,379,189,379,145,0.0031329948832747043,False,0.007511615753173828,424,472
2020,12,31,18,9,59,898333,379,159,0,0,390,165,0.0028906499840102334,False,0.007500886917114258,424,472
2020,12,31,18,9,59,905909,382,144,383,167,380,118,0.0031105092740645987,False,0.0075495243072509766,424,472
2020,12,31,18,9,59,913439,382,133,381,159,380,106,0.0032654101375119925,False,0.007504463195800781,424,472
2020,12,31,18,9,59,921017,381,123,378,143,381,96,0.003005576431084106,False,0.007551908493041992,424,472
2020,12,31,18,9,59,928565,382,112,381,134,381,84,0.003247921330348577,False,0.007523059844970703,424,472
2020,12,31,18,9,59,936095,382,101,383,124,380,75,0.003135493284298049,False,0.007504940032958984,424,472
2020,12,31,18,9,59,943649,381,92,383,115,379,65,0.003247921330348577,False,0.007541656494140625,424,472
2020,12,31,18,9,59,951184,380,87,383,108,380,60,0.00295311000959386,False,0.007499217987060547,424,472
2020,12,31,18,9,59,958733,380,82,383,102,380,55,0.0029431164055004795,False,0.0075225830078125,424,472
2020,12,31,18,9,59,966287,381,79,383,100,382,55,0.0029106371921969938,False,0.007529258728027344,424,472
2020,12,31,18,9,59,973935,381,77,0,0,393,79,0.0034927646306363927,False,0.007623434066772461,424,472
2020,12,31,18,9,59,981684,380,79,0,0,391,78,0.0032454229293252318,False,0.007722377777099609,424,472
2020,12,31,18,9,59,988010,None,None,None,None,None,None,None,True,0.0063130855560302734,424,472
2020,12,31,18,9,59,995717,380,78,0,0,391,60,0.0031529820914614646,False,0.007669210433959961,424,472
2020,12,31,18,10,0,3727,380,76,378,96,387,56,0.0031105092740645987,False,0.007981538772583008,424,472
2020,12,31,18,10,0,11539,380,76,0,0,391,58,0.002985589222897346,False,0.007788419723510742,424,472
2020,12,31,18,10,0,19366,382,76,0,0,393,73,0.003130496482251359,False,0.007807493209838867,424,472
2020,12,31,18,10,0,27147,382,76,0,0,395,79,0.0033803365845858652,False,0.007754087448120117,424,472
2020,12,31,18,10,0,34876,381,75,0,0,394,73,0.00336784457946914,False,0.0076944828033447266,424,472
2020,12,31,18,10,0,42726,379,74,0,0,394,76,0.0035627198592900543,False,0.007823467254638672,424,472
2020,12,31,18,10,0,50505,377,73,0,0,393,77,0.0036101894787336107,False,0.007752180099487305,424,472
2020,12,31,18,10,0,60948,374,73,0,0,390,79,0.00315548049248481,False,0.010419130325317383,424,472
2020,12,31,18,10,0,72392,371,71,386,86,350,63,0.0032354293252318516,False,0.011420011520385742,424,472
2020,12,31,18,10,0,81751,368,69,384,80,346,64,0.0031879597057882956,False,0.009330987930297852,424,472
2020,12,31,18,10,0,90775,366,66,384,76,343,67,0.003090522065877838,False,0.008999824523925781,424,472
2020,12,31,18,10,0,99582,362,65,380,72,338,70,0.003005576431084106,False,0.008783102035522461,424,472
2020,12,31,18,10,0,107683,358,66,379,71,334,72,0.002998081228014071,False,0.008076906204223633,424,472
2020,12,31,18,10,0,115749,354,66,375,67,330,73,0.0031055124720179086,False,0.008038997650146484,424,472
2020,12,31,18,10,0,123771,350,66,0,0,373,63,0.0030205668372241764,False,0.00799703598022461,424,472
2020,12,31,18,10,0,131723,347,65,367,62,323,71,0.002965602014710585,False,0.00792837142944336,424,472
2020,12,31,18,10,0,139659,342,63,362,65,315,69,0.00337284138151583,False,0.007910013198852539,424,472
2020,12,31,18,10,0,147478,335,64,360,62,308,71,0.003340362168212344,False,0.007796049118041992,424,472
2020,12,31,18,10,0,155228,329,65,351,65,302,72,0.003422809401982731,False,0.007731199264526367,424,472
2020,12,31,18,10,0,163999,321,66,346,64,295,72,0.0034003237927726256,False,0.00873875617980957,424,472
2020,12,31,18,10,0,172427,311,65,333,67,282,68,0.0036801447073872722,False,0.008403301239013672,424,472
2020,12,31,18,10,0,180996,299,65,325,61,269,70,0.0037101255196674127,False,0.008542299270629883,424,472
2020,12,31,18,10,0,190060,287,65,311,62,258,72,0.003715122321714103,False,0.009039163589477539,424,472
2020,12,31,18,10,0,199282,273,67,300,65,245,71,0.0036626559002238567,False,0.009196758270263672,424,472
2020,12,31,18,10,0,207586,262,66,286,66,231,70,0.0038700231851614966,False,0.008279085159301758,424,472
2020,12,31,18,10,0,215776,248,66,276,64,217,70,0.003715122321714103,False,0.008165121078491211,424,472
2020,12,31,18,10,0,223875,234,68,259,68,205,70,0.003672649504317237,False,0.008074283599853516,424,472
2020,12,31,18,10,0,232113,221,67,248,65,190,68,0.003969959226095299,False,0.00821232795715332,424,472
2020,12,31,18,10,0,240478,207,67,236,66,177,70,0.003682643108410617,False,0.008338689804077148,424,472
2020,12,31,18,10,0,248848,193,67,216,66,165,70,0.0036476654940837865,False,0.008342504501342773,424,472
2020,12,31,18,10,0,257104,183,68,202,64,159,70,0.0033903301886792454,False,0.008226871490478516,424,472
2020,12,31,18,10,0,265255,179,66,0,0,202,66,0.0031379916853213944,False,0.008125543594360352,424,472
2020,12,31,18,10,0,273331,180,65,199,66,160,69,0.0030605412535976975,False,0.008050680160522461,424,472
2020,12,31,18,10,0,281527,182,64,201,63,162,68,0.003068036456667733,False,0.008170127868652344,424,472
2020,12,31,18,10,0,289565,184,64,203,63,165,69,0.0029006435881036136,False,0.007951974868774414,424,472
2020,12,31,18,10,0,297845,185,64,203,62,166,69,0.002888151582986888,False,0.008251428604125977,424,472
2020,12,31,18,10,0,306493,185,64,204,61,167,67,0.0028556723696834025,False,0.008625268936157227,424,472
2020,12,31,18,10,0,314612,186,63,205,61,168,67,0.002868164374800128,False,0.008092641830444336,424,472
2020,12,31,18,10,0,322641,186,64,205,62,168,69,0.002870662775823473,False,0.008008241653442383,424,472
2020,12,31,18,10,0,331692,186,64,205,62,168,69,0.0029381196034537894,False,0.009023427963256836,424,472
2020,12,31,18,10,0,339783,185,65,203,63,167,74,0.0030155700351774863,False,0.00806736946105957,424,472
2020,12,31,18,10,0,348308,182,65,203,61,162,73,0.003237927726255197,False,0.008498907089233398,424,472
2020,12,31,18,10,0,356520,178,66,200,61,155,72,0.003332866965142309,False,0.008186817169189453,424,472
2020,12,31,18,10,0,364923,172,66,194,61,148,73,0.0033803365845858652,False,0.008380889892578125,424,472
2020,12,31,18,10,0,373714,159,69,181,64,135,75,0.0034377998081228014,False,0.00878453254699707,424,472
2020,12,31,18,10,0,381853,152,69,174,64,127,72,0.00338283498560921,False,0.008095264434814453,424,472
2020,12,31,18,10,0,389943,145,68,167,63,120,72,0.0033603493763991045,False,0.008064508438110352,424,472
2020,12,31,18,10,0,409231,137,68,161,65,113,73,0.0033878317876559,False,0.019267797470092773,424,472
2020,12,31,18,10,0,417435,130,68,154,67,107,75,0.0033928285897025902,False,0.008172750473022461,424,472
2020,12,31,18,10,0,425608,125,69,143,64,103,73,0.003210445314998401,False,0.008150100708007812,424,472
2020,12,31,18,10,0,434333,122,69,144,67,99,73,0.003217940518068436,False,0.008700370788574219,424,472
2020,12,31,18,10,0,443757,118,68,139,65,94,70,0.0032404261272785417,False,0.009398937225341797,424,472
2020,12,31,18,10,0,451978,113,67,135,65,90,71,0.0032304325231851615,False,0.008196830749511719,424,472
2020,12,31,18,10,0,460676,108,67,129,68,85,73,0.0032304325231851615,False,0.008672237396240234,424,472
2020,12,31,18,10,0,469487,103,69,122,67,80,74,0.0031979533098816758,False,0.008786439895629883,424,472
2020,12,31,18,10,0,477699,100,70,120,69,77,74,0.0031954549088583305,False,0.00818943977355957,424,472
2020,12,31,18,10,0,485782,97,70,118,66,75,73,0.0030105732331307962,False,0.008056163787841797,424,472
2020,12,31,18,10,0,494280,95,69,115,65,70,72,0.003210445314998401,False,0.008474111557006836,424,472
2020,12,31,18,10,0,502592,94,68,115,65,68,71,0.003325371762072274,False,0.008288383483886719,424,472
2020,12,31,18,10,0,511142,92,67,113,67,67,70,0.003260413335465302,False,0.008525848388671875,424,472
2020,12,31,18,10,0,519125,93,68,115,66,67,71,0.003205448512951711,False,0.007960081100463867,424,472
2020,12,31,18,10,0,527796,93,68,115,67,69,70,0.003090522065877838,False,0.008642196655273438,424,472
2020,12,31,18,10,0,535649,92,67,114,68,66,65,0.0031829629037416055,False,0.007827281951904297,424,472
2020,12,31,18,10,0,544307,90,67,112,69,65,64,0.0031529820914614646,False,0.008632659912109375,424,472
2020,12,31,18,10,0,552369,87,66,110,69,62,62,0.0031604772945315,False,0.00803518295288086,424,472
2020,12,31,18,10,0,561045,83,66,107,69,56,60,0.003507755036776463,False,0.008652210235595703,424,472
2020,12,31,18,10,0,569695,81,66,102,74,53,59,0.0035452310521266388,False,0.008626937866210938,424,472
2020,12,31,18,10,0,578820,79,65,101,74,51,57,0.0035976974736168853,False,0.00909876823425293,424,472
2020,12,31,18,10,0,586886,77,63,102,68,50,55,0.0035976974736168853,False,0.008042573928833008,424,472
2020,12,31,18,10,0,596067,76,62,99,67,50,51,0.0034977614326830828,False,0.009151220321655273,424,472
2020,12,31,18,10,0,604451,76,61,97,71,53,49,0.0034527902142628716,False,0.008365869522094727,424,472
2020,12,31,18,10,0,613747,77,60,101,68,54,45,0.003672649504317237,False,0.009257316589355469,424,472
2020,12,31,18,10,0,621690,76,58,100,68,58,37,0.0037451031339942437,False,0.007917165756225586,424,472
2020,12,31,18,10,0,630067,76,56,99,67,60,36,0.0037401063319475536,False,0.008353710174560547,424,472
2020,12,31,18,10,0,637886,76,56,98,67,64,36,0.0036976335145506877,False,0.007792234420776367,424,472
2020,12,31,18,10,0,645895,76,56,98,69,64,38,0.003510253437799808,False,0.007981538772583008,424,472
2020,12,31,18,10,0,653551,76,57,95,70,66,40,0.0034003237927726256,False,0.0076313018798828125,424,472
2020,12,31,18,10,0,661130,75,57,91,72,55,43,0.003542732651103294,False,0.007554769515991211,424,472
2020,12,31,18,10,0,669074,75,57,96,71,54,43,0.003625179884873681,False,0.007921457290649414,424,472
2020,12,31,18,10,0,676709,74,56,96,71,52,42,0.0037975695554844898,False,0.007608175277709961,424,472
2020,12,31,18,10,0,684632,73,55,94,70,50,41,0.0038300487687879755,False,0.007898569107055664,424,472
2020,12,31,18,10,0,692221,71,55,88,72,51,36,0.0038075631595778704,False,0.0075626373291015625,424,472
2020,12,31,18,10,0,700108,71,55,87,72,49,39,0.0038200551646945954,False,0.007861137390136719,424,472
2020,12,31,18,10,0,708005,73,56,93,72,53,39,0.0036851415094339623,False,0.00787353515625,424,472
2020,12,31,18,10,0,715869,73,56,87,72,58,35,0.0037051287176207226,False,0.007839202880859375,424,472
2020,12,31,18,10,0,723617,73,56,93,71,59,34,0.00359519907259354,False,0.007721900939941406,424,472
2020,12,31,18,10,0,731496,73,55,93,71,59,33,0.003722617524784138,False,0.007840156555175781,424,472
2020,12,31,18,10,0,739343,73,55,87,72,59,33,0.003765090342181004,False,0.007824420928955078,424,472
2020,12,31,18,10,0,747035,73,55,87,72,54,37,0.0038550327790214264,False,0.007667064666748047,424,472
2020,12,31,18,10,0,754700,72,55,88,72,53,38,0.003852534377998081,False,0.0076406002044677734,424,472
2020,12,31,18,10,0,762335,73,55,89,72,57,35,0.0037376079309242084,False,0.00760650634765625,424,472
2020,12,31,18,10,0,770195,73,56,92,71,56,36,0.0037351095299008636,False,0.007835626602172852,424,472
2020,12,31,18,10,0,777820,73,56,89,72,57,36,0.003670151103293892,False,0.007601261138916016,424,472
2020,12,31,18,10,0,785372,73,56,91,68,55,39,0.0036576590981771667,False,0.007528543472290039,424,472
2020,12,31,18,10,0,793312,73,55,92,71,58,34,0.0037326111288775183,False,0.007913827896118164,424,472
2020,12,31,18,10,0,801154,73,54,87,72,59,32,0.003890010393348257,False,0.007818460464477539,424,472
2020,12,31,18,10,0,810099,73,55,87,72,61,34,0.003790074352414455,False,0.008916616439819336,424,472
2020,12,31,18,10,0,818019,73,55,92,71,60,34,0.003805064758554525,False,0.007900476455688477,424,472
2020,12,31,18,10,0,826847,73,55,88,72,57,34,0.0038225535657179406,False,0.008800268173217773,424,472
2020,12,31,18,10,0,834617,73,55,94,72,58,34,0.0038950071953949474,False,0.0077478885650634766,424,472
2020,12,31,18,10,0,842359,74,56,94,72,57,35,0.0038225535657179406,False,0.0077173709869384766,424,472
2020,12,31,18,10,0,850045,74,57,95,73,57,36,0.0038950071953949474,False,0.007662057876586914,424,472
2020,12,31,18,10,0,857864,75,57,95,74,61,37,0.003795071154461145,False,0.007793903350830078,424,472
2020,12,31,18,10,0,865374,76,58,96,74,56,42,0.003755096738087624,False,0.007488250732421875,424,472
2020,12,31,18,10,0,873039,76,58,96,74,60,38,0.0036901383114806524,False,0.007640838623046875,424,472
2020,12,31,18,10,0,880621,76,59,96,75,58,45,0.003587703869523505,False,0.0075531005859375,424,472
2020,12,31,18,10,0,888271,79,61,99,77,65,43,0.0033578509753757597,False,0.007624626159667969,424,472
2020,12,31,18,10,0,895897,81,63,99,76,61,57,0.0030280620402942117,False,0.007601261138916016,424,472
2020,12,31,18,10,0,903501,84,64,104,76,62,63,0.0031005156699712186,False,0.00757908821105957,424,472
2020,12,31,18,10,0,911163,86,66,103,73,64,72,0.0032828989446754076,False,0.007636070251464844,424,472
2020,12,31,18,10,0,918804,88,69,109,70,69,80,0.003210445314998401,False,0.0076160430908203125,424,472
2020,12,31,18,10,0,926409,90,74,109,69,74,88,0.003237927726255197,False,0.00757908821105957,424,472
2020,12,31,18,10,0,934088,91,76,109,66,83,97,0.0031979533098816758,False,0.007654666900634766,424,472
2020,12,31,18,10,0,942156,91,77,106,65,86,100,0.003135493284298049,False,0.008042335510253906,424,472
2020,12,31,18,10,0,950729,91,79,104,64,88,103,0.0031429884873680845,False,0.008497953414916992,424,472
2020,12,31,18,10,0,959670,91,82,104,63,90,107,0.0033103813559322032,False,0.008913278579711914,424,472
2020,12,31,18,10,0,967595,91,85,99,65,93,110,0.003325371762072274,False,0.00790095329284668,424,472
2020,12,31,18,10,0,975993,90,86,94,67,92,109,0.0031479852894147745,False,0.008372306823730469,424,472
2020,12,31,18,10,0,983615,89,84,93,66,90,106,0.0030955188679245285,False,0.007596254348754883,424,472
2020,12,31,18,10,0,991650,88,83,92,65,90,104,0.0030205668372241764,False,0.007991790771484375,424,472
2020,12,31,18,10,0,999319,88,83,91,66,88,105,0.0030580428525743522,False,0.0076446533203125,424,472
2020,12,31,18,10,1,7057,88,84,92,65,89,106,0.0031055124720179086,False,0.007712364196777344,424,472
2020,12,31,18,10,1,14926,88,83,91,65,89,105,0.003090522065877838,False,0.007844686508178711,424,472
2020,12,31,18,10,1,22464,88,84,91,66,90,105,0.0030755316597377677,False,0.007513761520385742,424,472
2020,12,31,18,10,1,30317,88,84,92,66,90,106,0.003123001279181324,False,0.007841825485229492,424,472
2020,12,31,18,10,1,38314,88,84,92,66,90,106,0.003085525263831148,False,0.007957935333251953,424,472
2020,12,31,18,10,1,46623,88,84,90,66,90,106,0.003083026862807803,False,0.008285284042358398,424,472
2020,12,31,18,10,1,57945,88,84,92,66,90,106,0.003088023664854493,False,0.011297464370727539,424,472
2020,12,31,18,10,1,70874,88,84,92,66,90,106,0.0030955188679245285,False,0.012907028198242188,424,472
2020,12,31,18,10,1,80968,88,84,92,66,90,106,0.003085525263831148,False,0.010065317153930664,424,472
2020,12,31,18,10,1,91597,89,84,92,66,90,106,0.0030755316597377677,False,0.01060795783996582,424,472
2020,12,31,18,10,1,101141,89,84,92,67,90,106,0.0030705348576910776,False,0.009495019912719727,424,472
2020,12,31,18,10,1,110527,88,84,92,66,90,106,0.003085525263831148,False,0.009358406066894531,424,472
2020,12,31,18,10,1,119288,89,84,93,67,90,106,0.003048049248480972,False,0.008733987808227539,424,472
2020,12,31,18,10,1,128191,88,84,92,66,90,107,0.0031130076750879435,False,0.008875846862792969,424,472
2020,12,31,18,10,1,136502,88,84,92,66,90,107,0.003125499680204669,False,0.008284568786621094,424,472
2020,12,31,18,10,1,144394,88,85,92,66,90,109,0.00316547409657819,False,0.007865667343139648,424,472
2020,12,31,18,10,1,152048,88,85,92,66,90,111,0.0032354293252318516,False,0.0076291561126708984,424,472
2020,12,31,18,10,1,159813,88,85,92,66,91,110,0.0032354293252318516,False,0.007739543914794922,424,472
2020,12,31,18,10,1,167581,88,85,91,64,94,109,0.0033553525743524144,False,0.00774073600769043,424,472
2020,12,31,18,10,1,175397,87,85,87,65,97,108,0.0032204389190917814,False,0.007794857025146484,424,472
2020,12,31,18,10,1,183039,87,87,86,67,100,108,0.003038055644387592,False,0.007608175277709961,424,472
2020,12,31,18,10,1,190940,89,88,86,67,103,109,0.003003078030060761,False,0.007877349853515625,424,472
2020,12,31,18,10,1,198638,91,89,86,67,106,111,0.003048049248480972,False,0.007673978805541992,424,472
2020,12,31,18,10,1,206304,93,92,85,70,109,115,0.003080528461784458,False,0.007641792297363281,424,472
2020,12,31,18,10,1,213953,96,96,83,77,112,118,0.0030630396546210427,False,0.007624626159667969,424,472
2020,12,31,18,10,1,221637,98,100,84,82,115,123,0.0032154421170450913,False,0.0076563358306884766,424,472
2020,12,31,18,10,1,229380,99,104,85,86,117,127,0.003290394147745443,False,0.007717609405517578,424,472
2020,12,31,18,10,1,237067,101,108,89,89,118,130,0.003043052446434282,False,0.007663726806640625,424,472
2020,12,31,18,10,1,244732,104,111,91,93,119,133,0.002898145187080269,False,0.007639169692993164,424,472
2020,12,31,18,10,1,252367,105,113,92,96,120,134,0.0028906499840102334,False,0.00761103630065918,424,472
2020,12,31,18,10,1,260051,106,115,94,100,121,135,0.0028431803645666775,False,0.007657527923583984,424,472
2020,12,31,18,10,1,267723,106,116,94,100,120,136,0.0028531739686600576,False,0.007647275924682617,424,472
2020,12,31,18,10,1,275371,106,118,94,103,121,139,0.0029755956188039652,False,0.00762176513671875,424,472
2020,12,31,18,10,1,283075,107,120,93,102,122,144,0.003247921330348577,False,0.0076787471771240234,424,472
2020,12,31,18,10,1,290702,109,125,96,105,125,149,0.003330368564118964,False,0.0076029300689697266,424,472
2020,12,31,18,10,1,298338,112,129,101,108,127,152,0.00316547409657819,False,0.007611513137817383,424,472
2020,12,31,18,10,1,305950,114,131,107,114,127,154,0.0030755316597377677,False,0.007585763931274414,424,472
2020,12,31,18,10,1,313686,115,134,102,114,127,158,0.0031130076750879435,False,0.007677316665649414,424,472
2020,12,31,18,10,1,321400,115,137,103,119,128,161,0.0031454868883914293,False,0.0076863765716552734,424,472
2020,12,31,18,10,1,329138,114,138,103,121,128,161,0.0031954549088583305,False,0.007715463638305664,424,472
2020,12,31,18,10,1,336795,114,140,104,123,127,160,0.002825691557403262,False,0.007626771926879883,424,472
2020,12,31,18,10,1,344563,113,139,106,124,124,157,0.0025533658458586506,False,0.007743120193481445,424,472
2020,12,31,18,10,1,352256,113,138,108,124,122,156,0.002403461784457947,False,0.007666826248168945,424,472
2020,12,31,18,10,1,359872,113,137,111,124,120,154,0.0022410657179405182,False,0.0075948238372802734,424,472
2020,12,31,18,10,1,367596,113,136,109,124,119,151,0.0019137751838823153,False,0.007696390151977539,424,472
2020,12,31,18,10,1,373822,None,None,None,None,None,None,None,True,0.006213665008544922,424,472
2020,12,31,18,10,1,381500,113,137,108,124,120,153,0.0020511872401662934,False,0.007637977600097656,424,472
2020,12,31,18,10,1,389152,114,139,106,125,121,157,0.002373480972177806,False,0.007630348205566406,424,472
2020,12,31,18,10,1,396872,114,140,109,124,123,161,0.0026582986888391428,False,0.0076904296875,424,472
2020,12,31,18,10,1,404745,115,142,109,125,123,165,0.0027682283338663254,False,0.007848501205444336,424,472
2020,12,31,18,10,1,412708,114,144,107,125,121,168,0.0029681004157339303,False,0.007939577102661133,424,472
2020,12,31,18,10,1,420398,114,145,108,124,118,170,0.003078030060761113,False,0.007666587829589844,424,472
2020,12,31,18,10,1,428090,112,147,110,127,111,171,0.0031005156699712186,False,0.007665872573852539,424,472
2020,12,31,18,10,1,435686,110,151,112,128,104,176,0.003340362168212344,False,0.007569551467895508,424,472
2020,12,31,18,10,1,443411,106,156,113,136,100,182,0.0033953269907259355,False,0.007700920104980469,424,472
2020,12,31,18,10,1,451151,103,162,111,140,98,188,0.0034677806204029423,False,0.007714748382568359,424,472
2020,12,31,18,10,1,458959,101,169,108,149,96,194,0.0033078829549088584,False,0.007783412933349609,424,472
2020,12,31,18,10,1,466751,100,175,107,152,93,199,0.0033128797569555485,False,0.0077664852142333984,424,472
2020,12,31,18,10,1,474879,97,181,107,163,86,204,0.003557723057243364,False,0.0081024169921875,424,472
2020,12,31,18,10,1,482553,94,187,100,164,88,213,0.003412815797889351,False,0.007650136947631836,424,472
2020,12,31,18,10,1,490377,93,191,99,170,90,213,0.003210445314998401,False,0.0077991485595703125,424,472
2020,12,31,18,10,1,498093,92,193,100,172,86,215,0.0030605412535976975,False,0.007688999176025391,424,472
2020,12,31,18,10,1,505857,92,197,96,177,79,221,0.0033103813559322032,False,0.007739543914794922,424,472
2020,12,31,18,10,1,513614,90,202,98,179,76,226,0.003337863767188999,False,0.00773310661315918,424,472
2020,12,31,18,10,1,521428,88,205,95,182,75,230,0.003512751838823153,False,0.007764339447021484,424,472
